Source apportionment for 150 cities
commit BD handover version 23 March 2020
emissions cdf = ../20220601_01_005/BCemis_emepV434_camsV42_01_005_bugSOxGNFr3ok.nc
concentrations cdf = ../20220601_01_005/BCconc_emepV434_camsv42_01005_SURF_ug_PM25_rh50.nc
model folder = ../20220601_01_005/SR_SURF_ug_PM25_rh50.nc
model;pollutant;target;source;snap;precursor;potential;relative_potential;potency;target_conc_basecase;delta_conc;DE
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;6;SOx;1.991820e-03;1.804093e-02;1.056532e-05;1.104056e+01;9.959100e-04;9.426220e+01
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;7;NH3;0.000000e+00;0.000000e+00;nan;1.104056e+01;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;7;NMVOC;2.380493e-04;2.156135e-03;1.920895e-07;1.104056e+01;1.190247e-04;6.196312e+02
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;7;NOx;2.015246e-01;1.825311e+00;3.692499e-06;1.104056e+01;1.007623e-01;2.728838e+04
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;7;PPM25;7.359190e-02;6.665595e-01;3.855999e-05;1.104056e+01;3.679595e-02;9.542521e+02
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;7;SOx;1.183646e-02;1.072088e-01;9.968873e-06;1.104056e+01;5.918229e-03;5.936708e+02
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;8;NH3;1.891732e-07;1.713438e-06;5.155418e-06;1.104056e+01;9.458658e-08;1.834702e-02
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;8;NMVOC;3.069777e-06;2.780454e-05;1.189848e-07;1.104056e+01;1.534888e-06;1.289987e+01
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;8;NOx;7.461026e-04;6.757833e-03;2.378419e-06;1.104056e+01;3.730513e-04;1.568484e+02
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;8;PPM25;5.894736e-05;5.339164e-04;2.353194e-05;1.104056e+01;2.947368e-05;1.252497e+00
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;8;SOx;1.627147e-04;1.473790e-03;7.025342e-06;1.104056e+01;8.135733e-05;1.158055e+01
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;9;NH3;8.579840e-05;7.771200e-04;1.020339e-05;1.104056e+01;4.289920e-05;4.204408e+00
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;9;NMVOC;5.801542e-04;5.254753e-03;1.724947e-07;1.104056e+01;2.900771e-04;1.681658e+03
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;9;NOx;6.649973e-02;6.023220e-01;2.870604e-06;1.104056e+01;3.324986e-02;1.158288e+04
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;9;PPM25;3.215322e-02;2.912282e-01;2.904471e-05;1.104056e+01;1.607661e-02;5.535124e+02
sherpa_camsV42_01_005;PM25;Amsterdam;Amsterdam_National;9;SOx;1.816315e-04;1.645130e-03;7.193517e-06;1.104056e+01;9.081576e-05;1.262467e+01
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;10;NH3;1.355450e-02;1.227700e-01;2.551761e-07;1.104056e+01;6.777250e-03;2.655911e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;10;NMVOC;1.510038e-04;1.367719e-03;9.501855e-10;1.104056e+01;7.550192e-05;7.946018e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;10;NOx;8.609832e-04;7.798366e-03;1.564199e-08;1.104056e+01;4.304916e-04;2.752154e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;10;PPM25;2.880981e-02;2.609452e-01;2.362322e-07;1.104056e+01;1.440490e-02;6.097774e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;10;SOx;6.610128e-04;5.987131e-03;1.573737e-07;1.104056e+01;3.305064e-04;2.100137e+03
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;11;NH3;5.600673e-01;5.072817e+00;2.355603e-07;1.104056e+01;2.800337e-01;1.188798e+06
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;11;NMVOC;0.000000e+00;0.000000e+00;nan;1.104056e+01;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;11;NOx;0.000000e+00;0.000000e+00;0.000000e+00;1.104056e+01;0.000000e+00;6.785147e+02
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;11;PPM25;1.420915e-02;1.286995e-01;3.856258e-07;1.104056e+01;7.104575e-03;1.842349e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;11;SOx;0.000000e+00;0.000000e+00;nan;1.104056e+01;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;12;NH3;6.327704e-01;5.731326e+00;2.994987e-07;1.104056e+01;3.163852e-01;1.056382e+06
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;12;NMVOC;2.880739e-04;2.609232e-03;1.874850e-09;1.104056e+01;1.440369e-04;7.682585e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;12;NOx;9.326244e-06;8.447257e-05;2.191306e-10;1.104056e+01;4.663122e-06;2.128010e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;12;PPM25;3.370311e-03;3.052663e-02;4.041079e-08;1.104056e+01;1.685155e-03;4.170063e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;12;SOx;3.464641e-06;3.138103e-05;1.156653e-09;1.104056e+01;1.732321e-06;1.497702e+03
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;1;NH3;3.461877e-03;3.135599e-02;3.724229e-07;1.104056e+01;1.730939e-03;4.647777e+03
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;1;NMVOC;2.143248e-04;1.941250e-03;3.101984e-09;1.104056e+01;1.071624e-04;3.454641e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;1;NOx;1.271598e-01;1.151751e+00;6.039242e-08;1.104056e+01;6.357990e-02;1.052780e+06
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;1;PPM25;2.004680e-02;1.815742e-01;1.494408e-07;1.104056e+01;1.002340e-02;6.707273e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;1;SOx;1.071846e-01;9.708255e-01;1.744035e-07;1.104056e+01;5.359229e-02;3.072891e+05
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;2;NH3;2.579067e-02;2.335993e-01;2.539567e-07;1.104056e+01;1.289533e-02;5.077768e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;2;NMVOC;3.733811e-03;3.381904e-02;3.538724e-09;1.104056e+01;1.866906e-03;5.275647e+05
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;2;NOx;1.726987e-01;1.564220e+00;1.081423e-07;1.104056e+01;8.634933e-02;7.984789e+05
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;2;PPM25;2.041559e-01;1.849145e+00;3.834130e-07;1.104056e+01;1.020780e-01;2.662350e+05
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;2;SOx;2.543519e-01;2.303795e+00;2.570565e-07;1.104056e+01;1.271759e-01;4.947391e+05
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;3;NH3;1.310344e-02;1.186845e-01;1.477522e-07;1.104056e+01;6.551719e-03;4.434260e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;3;NMVOC;1.910713e-03;1.730631e-02;1.323153e-09;1.104056e+01;9.553567e-04;7.220302e+05
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;3;NOx;4.677889e-02;4.237003e-01;5.950037e-08;1.104056e+01;2.338944e-02;3.930974e+05
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;3;PPM25;3.386947e-01;3.067731e+00;2.205826e-07;1.104056e+01;1.693474e-01;7.677276e+05
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;3;SOx;5.507081e-02;4.988045e-01;8.838796e-08;1.104056e+01;2.753540e-02;3.115289e+05
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;4;NH3;2.806558e-07;2.542043e-06;6.599739e-11;1.104056e+01;1.403279e-07;2.126264e+03
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;4;NMVOC;1.533146e-03;1.388648e-02;2.694052e-09;1.104056e+01;7.665728e-04;2.845427e+05
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;4;NOx;4.395704e-04;3.981414e-03;3.788367e-08;1.104056e+01;2.197852e-04;5.801582e+03
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;4;PPM25;1.675692e-03;1.517760e-02;3.190976e-07;1.104056e+01;8.378460e-04;2.625673e+03
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;4;SOx;3.255268e-03;2.948462e-02;2.361512e-07;1.104056e+01;1.627634e-03;6.892338e+03
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;5;NH3;1.378306e-02;1.248402e-01;7.658911e-07;1.104056e+01;6.891530e-03;8.998056e+03
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;5;NMVOC;1.239742e-02;1.122898e-01;3.829522e-09;1.104056e+01;6.198709e-03;1.618664e+06
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;5;NOx;4.304978e-04;3.899239e-03;1.589247e-07;1.104056e+01;2.152489e-04;1.354408e+03
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;5;PPM25;2.145534e-02;1.943320e-01;9.842241e-07;1.104056e+01;1.072767e-02;1.089962e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;5;SOx;1.860892e-04;1.685505e-03;4.273101e-07;1.104056e+01;9.304460e-05;2.177449e+02
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;6;NH3;1.902245e-02;1.722961e-01;2.956716e-07;1.104056e+01;9.511225e-03;3.216820e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;6;NMVOC;1.956311e-03;1.771931e-02;1.772542e-09;1.104056e+01;9.781557e-04;5.518379e+05
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;6;NOx;2.396955e-01;2.171044e+00;6.067863e-08;1.104056e+01;1.198477e-01;1.975123e+06
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;6;PPM25;8.011438e-02;7.256370e-01;4.327563e-07;1.104056e+01;4.005719e-02;9.256293e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;6;SOx;1.457117e-03;1.319785e-02;4.838998e-08;1.104056e+01;7.285583e-04;1.505597e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;7;NH3;0.000000e+00;0.000000e+00;0.000000e+00;1.104056e+01;0.000000e+00;5.802561e-01
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;7;NMVOC;2.052914e-04;1.859429e-03;6.983270e-09;1.104056e+01;1.026457e-04;1.469880e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;7;NOx;3.918026e-01;3.548756e+00;1.178312e-07;1.104056e+01;1.959013e-01;1.662559e+06
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;7;PPM25;1.160534e-01;1.051155e+00;5.932031e-07;1.104056e+01;5.802672e-02;9.781930e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;7;SOx;5.501869e-02;4.983324e-01;3.247103e-08;1.104056e+01;2.750934e-02;8.471965e+05
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;8;NH3;1.304295e-04;1.181367e-03;9.039811e-07;1.104056e+01;6.521477e-05;7.214173e+01
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;8;NMVOC;3.742527e-05;3.389798e-04;3.358761e-09;1.104056e+01;1.871263e-05;5.571290e+03
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;8;NOx;6.749801e-03;6.113641e-02;8.750638e-08;1.104056e+01;3.374901e-03;3.856748e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;8;PPM25;5.302588e-04;4.802825e-03;2.316373e-07;1.104056e+01;2.651294e-04;1.144588e+03
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;8;SOx;1.211908e-03;1.097687e-02;2.302087e-07;1.104056e+01;6.059538e-04;2.632193e+03
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;9;NH3;1.133511e-04;1.026679e-03;3.908031e-08;1.104056e+01;5.667553e-05;1.450232e+03
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;9;NMVOC;7.623004e-04;6.904544e-03;3.064383e-09;1.104056e+01;3.811502e-04;1.243807e+05
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;9;NOx;4.776218e-02;4.326065e-01;4.845448e-08;1.104056e+01;2.388109e-02;4.928563e+05
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;9;PPM25;3.421569e-02;3.099091e-01;4.229223e-07;1.104056e+01;1.710785e-02;4.045152e+04
sherpa_camsV42_01_005;PM25;Amsterdam;NL_International;9;SOx;1.442972e-03;1.306974e-02;6.812391e-08;1.104056e+01;7.214860e-04;1.059079e+04
sherpa_camsV42_01_005;PM25;Angers;Angers_City;10;NH3;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;10;NMVOC;-5.045431e-04;-6.069572e-03;-2.063586e-05;8.312663e+00;-2.522716e-04;1.222491e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_City;10;NOx;2.404277e-03;2.892307e-02;2.720091e-04;8.312663e+00;1.202139e-03;4.419480e+00
sherpa_camsV42_01_005;PM25;Angers;Angers_City;10;PPM25;9.624136e-02;1.157768e+00;2.940495e-03;8.312663e+00;4.812068e-02;1.636482e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_City;10;SOx;6.299392e-04;7.578068e-03;1.054900e-03;8.312663e+00;3.149696e-04;2.985778e-01
sherpa_camsV42_01_005;PM25;Angers;Angers_City;11;NH3;3.127744e-02;3.762626e-01;1.048363e-04;8.312663e+00;1.563872e-02;1.491728e+02
sherpa_camsV42_01_005;PM25;Angers;Angers_City;11;NMVOC;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;11;NOx;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;11;PPM25;4.449053e-03;5.352139e-02;7.395209e-04;8.312663e+00;2.224527e-03;3.008065e+00
sherpa_camsV42_01_005;PM25;Angers;Angers_City;11;SOx;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;12;NH3;3.252842e-02;3.913116e-01;1.197431e-04;8.312663e+00;1.626421e-02;1.358259e+02
sherpa_camsV42_01_005;PM25;Angers;Angers_City;12;NMVOC;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;12;NOx;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;12;PPM25;7.809687e-04;9.394928e-03;8.005613e-04;8.312663e+00;3.904844e-04;4.877633e-01
sherpa_camsV42_01_005;PM25;Angers;Angers_City;12;SOx;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;1;NH3;4.922466e-04;5.921647e-03;2.645842e-04;8.312663e+00;2.461233e-04;9.302265e-01
sherpa_camsV42_01_005;PM25;Angers;Angers_City;1;NMVOC;-1.971254e-05;-2.371387e-04;-2.040725e-05;8.312663e+00;-9.856271e-06;4.829789e-01
sherpa_camsV42_01_005;PM25;Angers;Angers_City;1;NOx;1.562054e-02;1.879126e-01;2.679195e-04;8.312663e+00;7.810271e-03;2.915156e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_City;1;PPM25;1.379394e-02;1.659389e-01;2.488895e-03;8.312663e+00;6.896971e-03;2.771097e+00
sherpa_camsV42_01_005;PM25;Angers;Angers_City;1;SOx;1.473607e-04;1.772726e-03;9.461411e-04;8.312663e+00;7.368036e-05;7.787460e-02
sherpa_camsV42_01_005;PM25;Angers;Angers_City;2;NH3;2.656977e-03;3.196301e-02;2.650475e-04;8.312663e+00;1.328489e-03;5.012267e+00
sherpa_camsV42_01_005;PM25;Angers;Angers_City;2;NMVOC;-2.364613e-03;-2.844592e-02;-2.063418e-05;8.312663e+00;-1.182307e-03;5.729845e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_City;2;NOx;4.950920e-02;5.955877e-01;2.688931e-04;8.312663e+00;2.475460e-02;9.206112e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_City;2;PPM25;5.391209e-01;6.485538e+00;2.490798e-03;8.312663e+00;2.695605e-01;1.082225e+02
sherpa_camsV42_01_005;PM25;Angers;Angers_City;2;SOx;9.327187e-02;1.122046e+00;1.031364e-03;8.312663e+00;4.663593e-02;4.521774e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_City;3;NH3;6.623039e-03;7.967409e-02;1.895466e-04;8.312663e+00;3.311519e-03;1.747074e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_City;3;NMVOC;-2.418328e-03;-2.909210e-02;-1.073650e-05;8.312663e+00;-1.209164e-03;1.126218e+02
sherpa_camsV42_01_005;PM25;Angers;Angers_City;3;NOx;7.980548e-02;9.600470e-01;2.813664e-04;8.312663e+00;3.990274e-02;1.418177e+02
sherpa_camsV42_01_005;PM25;Angers;Angers_City;3;PPM25;4.359360e-01;5.244240e+00;1.180779e-03;8.312663e+00;2.179680e-01;1.845967e+02
sherpa_camsV42_01_005;PM25;Angers;Angers_City;3;SOx;7.148742e-02;8.599822e-01;9.148418e-04;8.312663e+00;3.574371e-02;3.907092e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_City;4;NH3;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;4;NMVOC;-2.061226e-03;-2.479621e-02;-2.139568e-05;8.312663e+00;-1.030613e-03;4.816921e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_City;4;NOx;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;4;PPM25;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;4;SOx;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;5;NH3;9.192164e-06;1.105803e-04;3.070050e-04;8.312663e+00;4.596082e-06;1.497071e-02
sherpa_camsV42_01_005;PM25;Angers;Angers_City;5;NMVOC;-2.791566e-02;-3.358209e-01;-2.302967e-05;8.312663e+00;-1.395783e-02;6.060804e+02
sherpa_camsV42_01_005;PM25;Angers;Angers_City;5;NOx;1.047903e-03;1.260610e-02;3.127372e-04;8.312663e+00;5.239514e-04;1.675373e+00
sherpa_camsV42_01_005;PM25;Angers;Angers_City;5;PPM25;1.426611e-02;1.716190e-01;2.941036e-03;8.312663e+00;7.133054e-03;2.425354e+00
sherpa_camsV42_01_005;PM25;Angers;Angers_City;5;SOx;6.345135e-06;7.633096e-05;1.199929e-03;8.312663e+00;3.172568e-06;2.643963e-03
sherpa_camsV42_01_005;PM25;Angers;Angers_City;6;NH3;2.348144e-03;2.824780e-02;2.078798e-04;8.312663e+00;1.174072e-03;5.647842e+00
sherpa_camsV42_01_005;PM25;Angers;Angers_City;6;NMVOC;-4.660862e-03;-5.606942e-02;-1.923230e-05;8.312663e+00;-2.330431e-03;1.211728e+02
sherpa_camsV42_01_005;PM25;Angers;Angers_City;6;NOx;4.155791e-01;4.999349e+00;2.311407e-04;8.312663e+00;2.077895e-01;8.989743e+02
sherpa_camsV42_01_005;PM25;Angers;Angers_City;6;PPM25;2.179629e-01;2.622058e+00;2.162036e-03;8.312663e+00;1.089814e-01;5.040686e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_City;6;SOx;2.592063e-03;3.118210e-02;8.804653e-04;8.312663e+00;1.296032e-03;1.471985e+00
sherpa_camsV42_01_005;PM25;Angers;Angers_City;7;NH3;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;7;NMVOC;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;7;NOx;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;7;PPM25;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;7;SOx;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;8;NH3;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;8;NMVOC;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;8;NOx;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;8;PPM25;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;8;SOx;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_City;9;NH3;1.585449e-05;1.907270e-04;2.195913e-04;8.312663e+00;7.927245e-06;3.610000e-02
sherpa_camsV42_01_005;PM25;Angers;Angers_City;9;NMVOC;-8.475166e-04;-1.019549e-02;-1.768084e-05;8.312663e+00;-4.237583e-04;2.396709e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_City;9;NOx;4.273746e-02;5.141248e-01;2.103101e-04;8.312663e+00;2.136873e-02;1.016058e+02
sherpa_camsV42_01_005;PM25;Angers;Angers_City;9;PPM25;2.826714e-02;3.400491e-01;1.884733e-03;8.312663e+00;1.413357e-02;7.498976e+00
sherpa_camsV42_01_005;PM25;Angers;Angers_City;9;SOx;2.330923e-04;2.804063e-03;9.061007e-04;8.312663e+00;1.165461e-04;1.286238e-01
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;10;NH3;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;10;NMVOC;-5.045192e-05;-6.069285e-04;-3.919751e-06;8.312663e+00;-2.522596e-05;6.435603e+00
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;10;NOx;2.028644e-04;2.440426e-03;6.246432e-05;8.312663e+00;1.014322e-04;1.623842e+00
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;10;PPM25;8.846162e-03;1.064179e-01;4.035171e-04;8.312663e+00;4.423081e-03;1.096132e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;10;SOx;6.376273e-05;7.670554e-04;1.970711e-04;8.312663e+00;3.188136e-05;1.617759e-01
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;11;NH3;6.369381e-02;7.662263e-01;4.595822e-05;8.312663e+00;3.184691e-02;6.929534e+02
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;11;NMVOC;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;11;NOx;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;11;PPM25;8.366002e-03;1.006417e-01;2.703188e-04;8.312663e+00;4.183001e-03;1.547432e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;11;SOx;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;12;NH3;4.842729e-02;5.825725e-01;4.883414e-05;8.312663e+00;2.421364e-02;4.958343e+02
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;12;NMVOC;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;12;NOx;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;12;PPM25;1.294706e-03;1.557511e-02;2.986931e-04;8.312663e+00;6.473531e-04;2.167285e+00
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;12;SOx;0.000000e+00;0.000000e+00;nan;8.312663e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;1;NH3;5.312652e-05;6.391035e-04;7.658937e-05;8.312663e+00;2.656326e-05;3.468270e-01
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;1;NMVOC;-1.597956e-06;-1.922315e-05;-5.082197e-06;8.312663e+00;-7.989778e-07;1.572111e-01
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;1;NOx;1.256642e-03;1.511721e-02;6.575780e-05;8.312663e+00;6.283212e-04;9.555082e+00
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;1;PPM25;9.411822e-04;1.132227e-02;5.172935e-04;8.312663e+00;4.705911e-04;9.097179e-01
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;1;SOx;1.209805e-05;1.455376e-04;2.694643e-04;8.312663e+00;6.049024e-06;2.244834e-02
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;2;NH3;2.868256e-04;3.450466e-03;7.648574e-05;8.312663e+00;1.434128e-04;1.875027e+00
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;2;NMVOC;-1.911438e-04;-2.299429e-03;-5.039957e-06;8.312663e+00;-9.557189e-05;1.896284e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;2;NOx;3.979152e-03;4.786856e-02;6.557836e-05;8.312663e+00;1.989576e-03;3.033891e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;2;PPM25;3.677333e-02;4.423772e-01;5.169909e-04;8.312663e+00;1.838666e-02;3.556477e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;2;SOx;7.480067e-03;8.998400e-02;2.516463e-04;8.312663e+00;3.740033e-03;1.486226e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;3;NH3;3.801144e-03;4.572715e-02;5.532992e-05;8.312663e+00;1.900572e-03;3.434980e+01
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;3;NMVOC;-1.802108e-03;-2.167907e-02;-3.481878e-06;8.312663e+00;-9.010540e-04;2.587839e+02
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;3;NOx;1.356589e-02;1.631955e-01;4.943931e-05;8.312663e+00;6.782946e-03;1.371974e+02
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;3;PPM25;2.892492e-01;3.479621e+00;3.394977e-04;8.312663e+00;1.446246e-01;4.259958e+02
sherpa_camsV42_01_005;PM25;Angers;Angers_Comm;3;SOx;1.853205e-02;2.229376e-01;1.832023e-04;8.312663e+00;9.266026e-03;5.057810e+01
